g10b1g10b1
resnet50,40,16,38927,45413,411.0257661777173,355.2,Avg request latency: 38927 usec (overhead 85 usec + queue 38 usec + compute input 913 usec + compute infer 9459 usec + compute output 28432 usec),Avg latency: 45413 usec (standard deviation 2365 usec)
 
g80b1g10b1
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,80,1,5359,5837,186.6019779809666,171.4,Avg request latency: 5359 usec (overhead 46 usec + queue 35 usec + compute input 93 usec + compute infer 1489 usec + compute output 3696 usec),Avg latency: 5837 usec (standard deviation 361 usec)
resnet50,10,1,15858,16349,63.059654433093705,61.2,Avg request latency: 15858 usec (overhead 53 usec + queue 29 usec + compute input 99 usec + compute infer 5980 usec + compute output 9697 usec),Avg latency: 16349 usec (standard deviation 372 usec)
 
g80b1g10b8
 ,GPU allocated,batchsize,Server latency,Client latency,Cal_Throughput,Txt_Throughput,Detail Server latency,Detail Client latency
vgg19,80,1,5420,5871,184.50184501845018,170.2,Avg request latency: 5420 usec (overhead 46 usec + queue 34 usec + compute input 92 usec + compute infer 1459 usec + compute output 3789 usec),Avg latency: 5871 usec (standard deviation 184 usec)
resnet50,10,8,87468,90636,91.46202039603055,89.6,Avg request latency: 87468 usec (overhead 61 usec + queue 42 usec + compute input 479 usec + compute infer 9005 usec + compute output 77881 usec),Avg latency: 90636 usec (standard deviation 652 usec)
 
g80b1g10b16
